manufacturer_id,manufacturer_name
3872,AV Grow Healthcare
3873,Rollick Healthcare Pvt Ltd
3874,Exelife Biotech Pvt Ltd
3875,Zee Cure Pharmaceuticals Pvt Ltd
3876,Skysun Lifesciences Pvt Ltd
3877,Nvron Life Science Ltd
3878,Solitaire Pharmacia Pvt Ltd
3879,Ethicare Remedies
3880,Saimed Formulations
3881,Agenext Biopharma
3882,Bipi Lifesciences Pvt Ltd
3883,Wokindia Pharmaceuticals
3884,Prevento Pharma
3885,Briskinn Solutions
3886,Pfimaxx Organics Pvt Ltd
3887,Shef Biotech
3888,Beetle Healthcare Pvt Ltd
3889,Elancer Pharmaceuticals
3890,BDH Industries Ltd
3891,Pharmanova India Drugs Pvt Ltd
3892,Viwacure Healthcare Pvt Ltd
3893,Forman Medics Pvt Ltd
3894,Balint pharmaceuticals
3895,Golden Pharmaceuticals India Pvt Ltd
3896,Focaz Medipharma
3897,Zanetaz Medicorp
3898,Choroid Laboratories
3899,Bio-Well Pharmaceuticals Pvt Ltd
3900,Biosafe Formulations
3901,Schwitz Biotech
3902,Biocin Genetics & Pharma
3903,Bewell Labs Pvt Ltd
3904,Brilliant Lifesciences Pvt Ltd
3905,Sherim Squibss
3906,Wood Cross Health Care
3907,Skylab Lifesciences
3908,Opsiscare Lifesciences Pvt Ltd
3909,DR Best pharmaceuticals Pvt Ltd
3910,Mitis Biomedics Ltd
3911,Incipe Pharmceuticals
3912,Biotanic Lifesciences
3913,Kruger Nutra Med Pvt Ltd
3914,Neocardiab care
3915,Nanz Med Science Pharma Ltd
3916,Bibo Pharma
3917,Formahealth
3918,Richfield India Pharmaceuticals Pvt Ltd
3919,Caryota Life Sciences India Pvt. Ltd.
3920,Mediclone Health Care Pvt Ltd
3921,GRAF Laboratories Pvt Ltd
3922,Magus Medicare
3923,Forgo Pharmaceuticals Pvt Ltd
3924,Abrik Remedies Private Limited
3925,Eswar Therapeutics Pvt Ltd
3926,Denk Indier Llp
3927,Neova Biogene Private Limited
3928,Sigma Laboratories Ltd
3929,Rayon Pharmaceutical
3930,Bayle's Pharmaceutical Private Limited
3931,Phaedrus Life Science Pvt Ltd
3932,Brio Wellness
3933,Janus Biotech
3934,Connect Life Pharma Pvt Ltd
3935,Elicad Pharmacueticals Pvt Ltd
3936,BinduMadhav Pharma Pvt. Ltd.
3937,IRx pharmaceuticals Pvt Ltd.
3938,Hn Cure Pharma Pvt Ltd
3939,Coles Pharmaceuticals Private Limited
3940,Rosa Lifesciences
3941,Ambient Pharmaceuticals Pvt Ltd
3942,Betlif Pharmaceutical Pvt Ltd
3943,Curelogic Pharma
3944,Queen Pharmaceuticals Ltd
3945,Suncor Pharma
3946,Medgrow Health Care
3947,Glenwell Pharma
3948,Grevis Pharmaceuticals Pvt Ltd
3949,Geniemed Pvt Ltd
3950,Nexbio Life Sciences
3951,Curega Healthcare Pvt Ltd
3952,Dee Gradibus Life Care Pvt Ltd
3953,Rosette Aeon Lifecare
3954,Cytogen Pharmaceuticals India Pvt Ltd
3955,Terrace Pharmaceuticals
3956,Incuity Pharma Pvt. Ltd.
3957,Parex Pharmaceuticals Pvt Ltd
3958,Mediqas Pharmaceuticals
3959,SA Remedies
3960,Walnut Lifesciences
3961,Holymed Pharma
3962,Bioalcon Pharmaceuticals
3963,Drigbhyam Pharmaceutical Pvt. Ltd.
3964,Trugen Neurosciences Pvt Ltd
3965,Bioquest Pharmaceuticals Pvt Ltd
3966,Brance Biotech
3967,Octalife Pharmaceuticals Pvt Ltd
3968,Skg Internationals
3969,Benique Pharmaceuticals
3970,Legrand Pharmaceuticals
3971,Bilcare Ltd
3972,Bencure Life Sciences Pvt Ltd
3973,Gloucester Pharma
3974,Quzen Biotek
3975,Medi Globe
3976,Tabsule Pharmaceuticals
3977,Bausch & Lomb Inc
3978,Bageo Pharmaceuticals Pvt Ltd
3979,Maa Enterprise
3980,Biospace Lifesciences Pvt Ltd
3981,Neutec Healthcare Pvt Ltd
3982,Medbaxy Healthcare Pvt Ltd
3983,Bolivian Healthcare
3984,Eyekare Kilitch Limited
3985,Clinzerv
3986,Qantas Biopharma Private Limited
3987,New Medicon Pharma Labs Pvt Ltd
3988,Edolf Healthcare Pvt Ltd
3989,Fhm Pharma Pvt Ltd
3990,Genblue Pharma
3991,Standard Pharmaceuticals Ltd
3992,Meditia Lab Pvt. Ltd.
3993,Meckley Life Sciences Pvt Ltd
3994,Taswin Pharma Pvt Ltd
3995,Nutratec Pharmaceuticals
3996,Sbp Healthcare Pvt Ltd
3997,Senable Life Sciences Pvt Ltd
3998,Bekim Lifesciences Llp
3999,Rena Exports Pvt Ltd
4000,Sante Mernaud Pharceuticals Pvt Ltd
4001,Lyceum Life Sciences Pvt Ltd
4002,Niksan Pharmaceuticals
4003,Accuffy Lifesciences
4004,Biowell Life Sciences
4005,Sashwat Pharmaceuticals Pvt Ltd
4006,Biokind Healthcare Pvt Ltd
4007,BioGold Pharmaceutical Pvt Ltd
4008,Torcium Biotech Pvt Ltd
4009,Fender Formulations Pvt Ltd
4010,Silhos Pharma Ltd
4011,Nurtureplus Biotech Private Limited
4012,Care Pharma India Ltd
4013,Brett Life Sciences Pvt Ltd
4014,Vimac Healthcare
4015,Vishaura Healthcare Private Limited
4016,Mac-Ris Pharma
4017,Devann Pharmaceuticals
4018,Astracure Lifesciences Pvt Ltd
4019,Acambis (india) Pharmaceuticals Private Limited
4020,Orison Pharmaceuticals
4021,Bricent Healthcare Pvt Ltd
4022,Reddy Pharmaceuticals
4023,10 Drug Mart
4024,Spores Lifesciences Inc
4025,Brio Bliss Life Science Pvt Ltd
4026,Megmento Pharmaceutical Pvt Ltd
4027,First Horizon Pharmaceuticals
4028,Medilief Biosciences
4029,Balaark Pharmaceuticals Private Limited
4030,Ind Biosciences
4031,Max Nodaz Life Sciences
4032,Austrak Pvt Ltd
4033,Janssen Pharmaceuticals
4034,Kenrox Healthcare Pvt. Ltd
4035,Brahamputra Research Pvt Ltd
4036,Crimson Lab Pvt Ltd
4037,Caldern Pharmaceuticals Ltd
4038,Neumorgen Pharmaceuticals Pvt. Ltd.
4039,Lamicon Pharma Private Limited
4040,Future Life Sciences
4041,Daikon Pharmaceuticals Pvt Ltd
4042,Bandu Pharmaceuticals Private Limited
4043,Evax Healthcare Pvt Ltd
4044,Reckitt Benckiser
4045,Prime Meditek
4046,Ashdee Health Care (OPC) Pvt Ltd
4047,Fascin Pharmaceuticals
4048,Millets Pharmaceuticals Private Limited
4049,Cutis Biotech
4050,Gromax Healthcare Pvt Ltd
4051,NDMA Healthcare Pvt Ltd
4052,Tribhawan Injectables
4053,Illumin Pharma
4054,Hansula Pharma Pvt Ltd
4055,Brivan Biotech Pvt Ltd
4056,Yurekha Laboratories
4057,BUPA Pharma
4058,Barlis Lifesciences Pvt Ltd
4059,Ban Labs
4060,Human Antibiotic Pharmaceuticals Pvt Ltd
4061,Sarcoma Remedies Pvt Ltd
4062,Bipin Drug House
4063,Nabiqasim Industries Pvt Ltd
4064,Bio Pharma Laboratories
4065,Indo-Reh Pharmaceuticals
4066,Martin & Brown Biosciences
4067,Richie Laboratories Ltd
4068,Bioris Pharmaceuticals
4069,Menrik Biomerge Pvt Ltd
4070,Biotric Healthcare Pvt Ltd
4071,Zestwin Lifesciences
4072,Toubib Pharma Private Limited
4073,Richfaith Pharmaceuticals
4074,Pharmakon H & B Care Pvt Ltd
4075,Skama Biotech
4076,Auarice Pharmaceuticals Pvt Ltd
4077,Marsai Pharma Pvt Ltd
4078,Moises Lifesciences Private Limited
4079,Sunwell Life sciences Pvt Ltd
4080,Argil Life Science
4081,Ranbaxy Laboratories Ltd
4082,Pfleger Healthcare Pvt Ltd
4083,Zydillac Dermaceuticals
4084,Edsel Pharma
4085,Vision Biolife Pvt Ltd
4086,Sresan Pharmaceuticals
4087,Bryson Pharmaceutical Llp
4088,Mareena Pharma
4089,Maxamus Pharma Pvt Ltd
4090,Infino Healthcare Ltd
4091,Trigenesis Life Sciences Pvt Ltd
4092,Bharat Antibiotics Inc
4093,Bioncare Pharma
4094,Levin Health Care
4095,Retec Formulations Pvt Ltd
4096,Getwell Pharmaceutical Pvt Ltd
4097,Indo French Laboratories Ltd
4098,Valpra Biotech Pvt Ltd
4099,Ealpharm Life Sciences Pvt Ltd
4100,Proliva Pharmaceuticals
4101,Remandish Pharma Pvt Ltd
4102,Krypton Pharmaceuticals
4103,Maxtan Healthcare Ltd
4104,Delvin Formulations Pvt Ltd
4105,Novaduo Pharma
4106,Tzana Pharmaceuticals Pvt Ltd
4107,Edison Organics Pharmaceuticals
4108,Lakssha Pharmaceuticals
4109,Levitas Pharmaceuticals Pvt Ltd
4110,Megma Health Care Pvt Ltd
4111,Rbco Pharmaceuticals Pvt Ltd
4112,Neovae Pharma
4113,Healthy Life Pharma Pvt Ltd
4114,Salubry Life Sciences
4115,Bengal Chemicals & Pharmaceuticals Ltd
4116,Medstellar Healthcare Private Limited
4117,Teslamed Pharmaceuticals Private Limited
4118,Blue Star Laboratories Pvt Ltd
4119,Rawlley Healthcare Pvt Ltd
4120,Kioxy Healthcare
4121,Rapid Life Drugs & Healthcare
4122,BPlus NG Pharmaceuticals
4123,Medbionic Healthcare
4124,Shaimil Laboratories
4125,Getwell Oncology Pvt Ltd
4126,Eviza Biotech Pvt Ltd
4127,Bantom Laboratories Pvt Ltd
4128,Concord Biotech Ltd
4129,Isika Pharma Inc
4130,Delcure Life Sciences
4131,Boyeger Biotech Pvt Ltd
4132,Aja Life
4133,Burgeon Pharmaceuticals Pvt Ltd
4134,Montana Remedies
4135,Dexter Labratories
4136,Insula Pharmaceuticals Pvt Ltd
4137,Sego Lily Healthcare Pvt Ltd
4138,Janitra Medicorp Pvt Ltd
4139,Bountiful Lifesciences Pvt Ltd
4140,Biowin Remedies
4141,Cee Bee Laboratories
4142,Cardia Life Care Pvt Ltd
4143,Beloorbayir Biotech Limited
4144,Dev Bhoomi Pharmaceuticals
4145,Crepis Pharma
4146,Grawish Pharma Pvt Ltd
4147,Breeson's Life Sciences
4148,Rut Pharma Pvt Ltd
4149,Healthkind Pharma Pvt Ltd
4150,Balaji Biotech
4151,Maxolus Pharmaceuticals
4152,Unishine Health Care
4153,Asvp Pharma Health Industries Pvt Ltd
4154,Bikram Biotech
4155,Hopkins Health care India Pvt Ltd
4156,Wilburt Remedies Pvt Ltd
4157,Ultra Bio Labs
4158,Jenome Biophar Pvt Ltd
4159,Calibre Pharmaceutical
4160,Arunabh Pharma
4161,Bison Biotec Pvt Ltd
4162,Unicure India Pvt Ltd
4163,Milligram Laboratories
4164,Zedley Health Care
4165,Speciality Meditech Pvt Ltd
4166,View Laboratories
4167,Durga Pharma
4168,Obat Medicare Pvt Ltd
4169,Bio Medica Laboratories Pvt Ltd
4170,Norden Lifesciences
4171,Mbco Lifesciences Pvt Ltd
4172,Veasley Pharmaceuticals Private Limited
4173,Meethi Pharmaceuticals
4174,Elon Pharmaceuticals Pvt Ltd
4175,Shree Ganesh Pharmaceuticals
4176,Gatle Healthcare Ltd
4177,Vega Pharma
4178,Bengal Immunity Ltd
4179,Lemery
4180,SBP Biotech
4181,Inizia Healthcare Pvt Ltd
4182,Proteus Health Care Pvt Ltd
4183,Riobliss Life Sciences Pvt Ltd
4184,RSM Lifecare India Private Ltd
4185,Welisynth Pharmaceuticals
4186,Organic Nova Pharmaceuticals
4187,Soinsvie Pharmacia Pvt Ltd
4188,Max Life Science
4189,Medpro Biotech
4190,UPS Healthcare
4191,Pharmatech Solutions Pvt Ltd
4192,Fountil Life Sciences Pvt Ltd
4193,Bowmen Pharmaceuticals
4194,Vexilla Healthcare
4195,Somnogen Pharmaceuticals Pvt Ltd
4196,Kav Laboratories
4197,Blinknet Health Care Private Limited
4198,Wellbeing Pharmaceuticals Pvt Ltd
4199,Nimbus Health Care Pvt Ltd
4200,ANT Pharmaceuticals Pvt Ltd
4201,Vostro Critical Care
4202,Colosiem Health Care Pvt Ltd
4203,Emil Pharmaceuticals Industries Pvt Ltd
4204,Euromed Laboratories
4205,Biofusion Pharmaceuticals
4206,Dr. Gowda's Healthcare Pvt Ltd
4207,Optimal Pharma tech
4208,Osho Laboratories (P) Ltd
4209,Vitane Pharmaceuticals Private Limited
4210,Medieos Lifesciences LLP
4211,Aarin Labs
4212,Biosena Lifescience
4213,Radesh Pharmaceuticals
4214,L K Medicare
4215,Creative Remedies Pvt Ltd
4216,Efiia Lifesciences Private Limited
4217,Bishahari Chemical Works Pvt Ltd
4218,Newvista Biocare Pvt Ltd
4219,Striveo Healthcare Pvt Ltd
4220,GlaxoSmithKline Consumer Healthcare
4221,Serdia Pharmaceuticals India Pvt Ltd
4222,Icpa Health Products Ltd
4223,Servier India Private Limited
4224,Universal Twin Labs
4225,Cutik Medicare Pvt Ltd
4226,Novita Healthcare Pvt Ltd
4227,Pilco Pharma Pvt Ltd
4228,Chiron Behring Vaccines Pvt Ltd
4229,Encore Pharmaceuticals Inc.
4230,Universal NutriScience
4231,Sundyota Numandis Probioceuticals Pvt Ltd
4232,KLM Laboratories Pvt Ltd
4233,Qurewell Health Science Pvt Ltd
4234,Kolson India Healthcare Pvt Ltd
4235,Zenobio Life Science
4236,Meridian Enterprises Pvt Ltd
4237,KMS Health Center Pvt Ltd
4238,Mepro Pharmaceuticals
4239,VGR Bio Lab
4240,Willcare Lifesciences
4241,Zyvieon Healthcare Private Limited
4242,Resolute Healthcare
4243,Clyde Biotech P Ltd
4244,MSD Pharmaceuticals Pvt Ltd
4245,Santen India Pvt Ltd
4246,Kineses Laboratories
4247,Kloster Pharmaceuticals
4248,Neucure Lifesciences Private Limited
4249,Pfiscar India Ltd
4250,Cutis Dermacare
4251,V R Med Healthcare
4252,Grace Derma Healthcare Pvt Ltd
4253,Cyril Pharmaceuticals
4254,Xenon Pharmaceuticals
4255,Somatico Pharmacal Pvt Ltd
4256,Celosia Pharmaceutical Pvt Ltd
4257,Cause & Cure Pvt Ltd
4258,Elion Health Care Ltd
4259,Ravenbhel Pharmaceuticals Pvt Ltd
4260,Medisra Pharma Pvt Ltd
4261,Aarohi Pharmaceuticals
4262,Medchem International Ltd
4263,JC Lifecare Pvt Ltd
4264,Walron Healthcare Pvt Ltd
4265,Venova Pharmaceuticals Pvt Ltd
4266,Neuro Life Science
4267,Dios Lifesciences Pvt Ltd
4268,Maa Formulations Pvt Ltd
4269,Ektek Pharma
4270,Reko Medikament
4271,Rainbow Laboratories (india) Pvt Ltd
4272,Astrella Pharmaceutical Pvt Ltd
4273,Manig Pharma
4274,Arsun Health Care Pvt Ltd
4275,Heveren Healthcare Pvt Ltd
4276,Finesse Pharmaceuticals
4277,JVJ Pharmaceuticals Pvt Ltd
4278,Karlin Pharmaceuticals & Exports Pvt Ltd
4279,Polaire Pharmaceuticals
4280,Vaishali Pharmaceuticals
4281,Diligence Pharma
4282,Rowez Life Sciences Pvt. Ltd.
4283,Pasteur Laboratories Pvt Ltd
4284,Maestro Healthcare Pvt Ltd
4285,Curador Healthcare Pvt Ltd
4286,Unilead Pharmaceuticals Pvt Ltd
4287,Capskii Pharmaceuticals Pvt Ltd
4288,Aquinnova Pharmaceuticals Private Limited
4289,Annie Pharmaceuticals Pvt Ltd
4290,Coral Pharmaceuticals P Ltd
4291,Medibest Pharma Pvt Ltd
4292,Biometrix Pharma
4293,Eraas International
4294,Adlib Biologicals
4295,Newgendra Pharma Pvt Ltd
4296,Rencord Life Sciences Pvt Ltd
4297,Tetramed Biotek Pvt Ltd
4298,Dermacia Healthcare
4299,Biosearch Organics
4300,Conceptive Farmacia Pvt Ltd
4301,Marck Biosciences Ltd
4302,Bio Optimum Healthcare Pvt Ltd
4303,Monsut Chem Industries
4304,Centercon Pharmaceutical Pvt Ltd
4305,Merkury Arena Labs
4306,Medease Healthcare Pvt Ltd
4307,Arihant Pharma
4308,Docwin Healthcare
4309,Cito Remedies Pvt Ltd
4310,Orimax Healthcare Private Limited
4311,Trans Life Sciences
4312,Cureill Pharma Pvt. Ltd.
4313,Sanstuti Pharmaceuticals Pvt Ltd
4314,Terra Pharma Private Limited
4315,Sargas Life Sciences Pvt Ltd
4316,Kaydee Biotech Pvt Ltd
4317,Massive pharma Pvt Ltd
4318,Qualchem Healthcare Pvt Ltd
4319,Medix Laboratories
4320,Cell Salve Pharmaceuticals
4321,Eumedia Pharma
4322,Liveon Healthcare Pvt Ltd
4323,Galaxus Pharmaceuticals
4324,Waksmed Lifescience Pvt Ltd
4325,Macwell Pharmaceuticals
4326,Srigen Labs
4327,Rays Healthcare
4328,Aarkios Health Pvt Ltd
4329,Curious Biotech
4330,Health Berry Lifesciences Pvt Ltd
4331,Mediart Lifesciences Pvt Ltd
4332,Anthem Biopharma
4333,Humane Care Pharmaceuticals Pvt. Ltd.
4334,Genozed Formulations
4335,Totem Biotech Pvt Ltd
4336,Alixinox Pharmaceuticals
4337,Carevale Pharmaceuticals
4338,Mendine Pharmaceuticals Pvt Ltd
4339,La Pristine Bioceuticals Pvt Ltd
4340,Zestica Pharma
4341,CPL Biologicals Pvt Ltd
4342,Carron Biotech
4343,Jointcare Pharmaceuticals Pvt Ltd
4344,Veterix Lifesciences Private Limited
4345,Syscutis Healthcare
4346,Cutigen Incoporation
4347,Lucrose Pharma Private Limited
4348,Benthos Biosciences Pvt Ltd
4349,Neocell Science Pharmaceuticals Pvt Ltd
4350,Tripada Lifecare Pvt Ltd
4351,Cureways Remedies
4352,Jay Ell Healthcare Pvt. Ltd
4353,Biosafe Pharmaceuticals Pvt Ltd
4354,Minerva Medica Pharmaceuticals
4355,Oncocare Scientifics Pvt Ltd
4356,A V Gupta & Co. Pvt Ltd
4357,Curagen Biological Pharmaceuticals
4358,Brochem Health Care Pvt Ltd
4359,Desun Pharmaceuticals
4360,Megde Healthcare
4361,Medwock Pharmaceuticals Private Limited
4362,Jagdale Industries Pvt. Ltd
4363,Medi-Globe Corporation
4364,PPL Healthcare
4365,Chemross Lifesciences
4366,Wellcure Laboratories Pvt Ltd
4367,Glasier Wellness Inc
4368,Strimed Pharmaceuticals Pvt Ltd
4369,Espee Formulation Pvt Ltd
4370,Medisalve Lifesciences
4371,Regaliz Medicare Pvt Ltd
4372,Gujarat Pharma Lab Pvt Ltd
4373,Wrest Healthcare Pvt. Ltd.
4374,Cherrymed Pharmaceuticals
4375,Smitha Braun Laboratories Private Limited
4376,Diamond Life sciences
4377,Jubilation Bio Science
4378,Biozen pharmaceuticals
4379,Auftritt Healthcare Pvt Ltd
4380,Unisolve Pharmaceuticals Pvt Ltd
4381,Osasun Pharma
4382,Nemus Pharmaceuticals Pvt Ltd
4383,Pharmalead Healthcare Private Limited
4384,Lupichem Healthcare
4385,Trident Pharma
4386,Everzen Healthcare
4387,Radiant Pharmaceuticals Ltd.
4388,Bionovics Pharmaceuticals Pvt Ltd
4389,Neurevlon Health Care
4390,Cradle Life Science Pvt Ltd
4391,Elixir Formulations Pvt Ltd
4392,Ultra Biotech Formulations
4393,Big Dream Pharma Pvt Ltd
4394,Sentiss Pharma
4395,Fenclay Lifesciences
4396,Swastik Life Sciences
4397,Curiton Lifesciences Pvt Ltd
4398,Shree Venkatesh International Limited
4399,Navnidhi Life Science Pvt Ltd
4400,Estocott Pharma
4401,Winston Pharmaceuticals Ltd
4402,El-Dorado Bio-Tech Pvt Ltd
4403,Lavanir Life Sciences
4404,Cydia Healthcare pvt ltd ltd
4405,Uvtech Biosciences Private Limited
4406,Fidus Healthcare
4407,SanoreX Pharma
4408,Dr. Mani Pharmaceuticals Pvt. Ltd
4409,Benison Biomed
4410,Sanket Pharmaceuticals Pvt Ltd
4411,BioGeniccs Pharmaceuticals
4412,Domain Healthcare
4413,Perron Pharmaceuticals Pvt Ltd
4414,Biozen Remedies Private Limited
4415,Krista Life Science
4416,DM Pharma
4417,Curetech Formulations (P) Ltd
4418,Cognyzon Pharmaceuticals
4419,Floracia Healthcare Pvt Ltd
4420,Enzo Biopharma Ltd
4421,Serwin Pharmaceuticals
4422,Micron Biotech
4423,Gaurish Pharmaceuticals
4424,Medrek Pharmaceuticals
4425,Hnf Care Pvt Ltd
4426,Clock Remedies Pharma Pvt Ltd
4427,Innovax Pharmaceuticals
4428,Finex Healthcare Pvt Ltd
4429,Galenus Pharma Pvt Ltd
4430,Ultilab
4431,Cytochem Health Care India Pvt Ltd
4432,Astra Unique Prohealth Pvt Ltd
4433,Otsuka Pharmaceuticals Pvt Ltd
4434,Prisma Healthcare
4435,Medrock Biotech
4436,RND Laboratories Pvt Ltd
4437,Goldline Pharmaceuticals Ltd
4438,Krinon Remedies Pvt Ltd
4439,Indillina Pharmaceuticals Ltd
4440,Sissma Life Sciences Pvt Ltd
4441,Pollux Biosciences
4442,Zetek Pharmaceuticals Pvt Ltd
4443,Nask Pharmaceuticals Private Limited
4444,Cutinova Healthcare Llp
4445,Clover Health Care Pharma
4446,Cosmas Research Lab Ltd
4447,Miotic Pharma
4448,Nectar BioPharma Pvt Ltd
4449,Anax Lifescience
4450,Somatico Laboratories Pvt Ltd
4451,Medicyte Pharmaceuticals Pvt Ltd
4452,Zelleven Pharma Pvt Ltd
4453,Remark Healthcare
4454,Zeus Drugs Ltd
4455,Syqta Pharmaceuticals Pvt Ltd
4456,Infivis Life Care
4457,Unilite Medicare Pvt Ltd
4458,Advaith Life Sciences Pvt Ltd
4459,Endurance Healthcare Ltd
4460,Imperious Pharmaceutical Pvt. Ltd.
4461,Zubit Lifecare
4462,Inviscus Lifescience LLP
4463,Concordia Healthcare Private Limited
4464,Cognitive Life Sciences Ltd
4465,Lefiable Healthcare Private Limited
4466,Specian Healthcare Pvt Ltd
4467,Park-Benz Laboratories
4468,Atlanta Biotec
4469,Vitalys Pharmaceuticals Pvt Ltd
4470,Rizer Healthcare Pvt Ltd
4471,Dakshinamurti Pharma Pvt. Ltd.
4472,Regulus Pharmaceuticals
4473,Astrochem Laboratories
4474,Dr. Dawakhana Pharma LLP
4475,BTM Lifesciences
4476,Medset Pharma
4477,Pillix Healthcare
4478,Bio Nova Pharmaceuticals Pvt Ltd
4479,DN Therapeutics Pvt Ltd
4480,Dr Alexander Lab Pvt Ltd
4481,Ariaan Pharma
4482,Morvin India Healthcare Private Limited
4483,Heramb Healthcare
4484,Jagsam Pharma
4485,Brain and Health Pharmaceuticals
4486,Mycure Pharma Pvt Ltd
4487,Xcel Labs
4488,Linnet Life Sciences
4489,Wellvio Healthcare Pvt Ltd
4490,Eclipser Pharmaceuticals
4491,Optho Remedies Pvt Ltd
4492,Wunderz Pharmaceuticals
4493,Daniyal Pharma Private Limited
4494,Motif Health Care
4495,Swastik Formulations Pvt Ltd
4496,Demax Biotech Pvt Ltd
4497,Winnova Pharmaceuticals Healthcare
4498,Cosmoderm India
4499,Variety Pharmaceuticals Pvt Ltd
4500,Tri Mitsu Pharmaceuticals
4501,Ginpax Healthcare
4502,Elsker lifescience Pvt. Ltd.
4503,Foral Healthcare
4504,U & V Cancure Pvt. Ltd.
4505,Alson Pharma Private Limited
4506,Skora Healthcare Private Limited
4507,Cynosure Organics Pvt Ltd
4508,V S Medico
4509,Clementia Pharmaceuticals Pvt Ltd
4510,Cezane Remedies Pvt Ltd
4511,Cedna Biotech Pvt Ltd
4512,Hygeia Labs Pvt Ltd
4513,Mensdom Pharmaceutical Pvt Ltd
4514,Murentia Pharmaceuticals
4515,Kamcure Biotech
4516,Goldenlad Pharmaceutical Pvt Ltd
4517,Pollen Healthcure Pvt. Ltd.
4518,Prime Life Science Pvt Ltd
4519,Saiboon Lifecare Pvt Ltd
4520,Croford Pharma Pvt Ltd
4521,Alliance Healthcare P Ltd
4522,Madoc Pharmaceuticals Pvt Ltd
4523,Allay Pharma
4524,Primecure Medicine Pvt Ltd
4525,Deify Pharma
4526,Lupitas Pharmaceuticals Pvt Ltd
4527,La Penser Life Sciences
4528,Regal Pharmaceuticals
4529,Nutramed Pharmaceuticals Pvt Ltd
4530,Meliorate Pharmaceutical Pvt Ltd
4531,Carol Remedies
4532,Civansh Life Sciences
4533,Yew Biotech
4534,Gen-Biotec Pvt Ltd
4535,Newgen Pharma
4536,Tirupati Medicare Limited
4537,Manith Healthcare Pvt Ltd
4538,Inshaan Healthcare Pvt Ltd
4539,Inolife Healthcare
4540,Kwik Healthcare
4541,Ecure Pharma
4542,Empower Life Sciences
4543,911 Dermatology Pvt Ltd
4544,Scinticaa Pharma
4545,Carmentis Health Care
4546,Ascent Therapeuticals
4547,Symcox Research Lab P Ltd
4548,Aswins Pharmaceuticals
4549,Medizone
4550,Trigat Lifesciences Pvt Ltd
4551,G-Nine Formulations Pvt Ltd
4552,Nexina Life Sciences Pvt Ltd
4553,Ravian Life Science Pvt Ltd
4554,Condor Healthcare Pvt Ltd
4555,Cureton Biotech
4556,Serin Formulations Pvt Ltd
4557,Care Formulations
4558,Lakshya Pharma Pvt Ltd
4559,Time Tested Drug Laboratory
4560,Fujin Kami Pharmaceutico
4561,Croise Pharma
4562,Charan Laboratories Pvt Ltd
4563,Ghrelin Pharmaceuticals Private Limited
4564,Master Doctor
4565,Arnigeno Life Sciences Private Limited
4566,Meracus Pharmaceuticals
4567,Yew Lifesciences
4568,Madhav Pharma
4569,Biogyn Pharmaceuticals
4570,Alexcyl Healthcare Pvt Ltd
4571,Crestmed Pharmaceuticals Private Limited
4572,Zoticus Pharmaceuticals
4573,Gracious Biotech
4574,Articon Labs Pvt Ltd
4575,Ceecure Pharma Pvt Ltd
4576,Sovan Biosciences Pvt Ltd
4577,Celera Pharma Pvt Ltd
4578,Medibluence Pharmaceuticals LLP
4579,Dawn Pharmaceuticals Pvt Ltd
4580,Branko Pharmaceuticals
4581,Nova Lifesciences Pvt. Ltd.
4582,SS Healthcare
4583,Nicholas Healthcare Limited
4584,Indospectrum Pharmaceuticals Pvt. Ltd.
4585,Phrenos Pharma Pvt Ltd
4586,Sydney Life Science Pvt Ltd
4587,Erikson Pharmaceuticals Pvt Ltd
4588,Tanishq Lifecare
4589,Biovalence Skin Care
4590,Celecon Pharmaceutical Pvt Ltd
4591,Ram Lal Laboratories Pvt Ltd
4592,Strenuous Healthcare Pvt Ltd
4593,Bracewell Pharmaceuticals
4594,Excel Waves Labs Pvt Ltd
4595,Glenwin Healthcare Pvt Ltd
4596,Phoenix Remedies Pvt Ltd
4597,Definer Pharmaceuticals Pvt Ltd
4598,Seamac Formulations Pvt Ltd
4599,Sentinel Remedies
4600,Vkan healthcare
4601,Edura Pharmaceuticals Pvt Ltd
4602,Senen Biotech
4603,Triglobal Bioscience Pvt Ltd
4604,Nebulae Pharma
4605,Moral Pharmaceuticals
4606,Glowcures Life Sciences
4607,Medgenix Pharma India Pvt Ltd
4608,Regardia Pharmaceuticals
4609,Medville Healthcare
4610,Henry Pharmaceuticals
4611,Cleveland Pharmaceuticals India Private Limited
4612,Zovilon Healthcare Private Limited
4613,Orbit Biocare
4614,Zeus Pharma
4615,GeoNettle Pharma Pvt Ltd
4616,Secure Healthcare India Pvt Ltd
4617,Sanray Derma Pvt Ltd
4618,CMG Pharmaceuticals
4619,Bengal Lifesciences
4620,Evarex Pharmaceuticals Pvt Ltd
4621,Wonder Theraputics Pvt Ltd
4622,Nusearch Organic
4623,Xenomics Pharmaceuticals Pvt Ltd
4624,Clamed Healthcare Pvt. Ltd.
4625,Devoir Lifesciences Pvt Ltd
4626,Leopold Healthcare LLP
4627,Hallmark Formulations Pharmaceuticals
4628,Dr Pearl Pharmaceuticals
4629,Siroy Lifesciences
4630,Simaios Healthcare Private Limited
4631,Win Health Pharma
4632,Cornel Pharmaceuticals Pvt Ltd
4633,Nigella Biotech
4634,Zepsilon Healthcare Pvt Ltd
4635,Cosway Biosciences
4636,Talohsty Medmark Pvt Ltd
4637,Remph Lifesciences
